// HSK 2012-2018/Level 1
承办	cheng2ban4
承包	cheng2bao1
承诺	cheng2nuo4
城堡	cheng2bao3
乘	cheng2
盛	cheng2
惩罚	cheng2fa2
澄清	cheng2qing1
橙	cheng2
秤	cheng4
吃苦	chi1//ku3
吃力	chi1li4
迟钝	chi2dun4
迟缓	chi2huan3
迟疑	chi2yi2
持久	chi2jiu3
赤道	chi4dao4
赤字	chi4zi4
冲动	chong1dong4
冲击	chong1ji1
冲突	chong1tu1
充当	chong1dang1
充沛	chong1pei4
充实	chong1shi2
充足	chong1zu2
重叠	chong2die2
崇拜	chong2bai4
崇高	chong2gao1
崇敬	chong2jing4
稠密	chou2mi4
筹备	chou2bei4
丑恶	chou3e4
出路	chu1lu4
出卖	chu1mai4
出身	chu1shen1
出神	chu1//shen2
出息	chu1xi1
初步	chu1bu4
除	chu2
处分	chu3fen4
处境	chu3jing4
处置	chu3zhi4
储备	chu3bei4
储存	chu3cun2
储蓄	chu3xu4
触犯	chu4fan4
川流不息	chuan1liu2-bu4xi1
穿越	chuan1yue4
传达	chuan2da2
传单	chuan2dan1
传授	chuan2shou4
船舶	chuan2bo2
喘气	chuan3//qi4
串	chuan4
床单	chuang2dan1
创立	chuang4li4
创新	chuang4xin1
创业	chuang4ye4
创作	chuang4zuo4
吹牛	chui1//niu2
吹捧	chui1peng3
炊烟	chui1yan1
垂直	chui2zhi2
锤	chui2
纯粹	chun2cui4
纯洁	chun2jie2
慈善	ci2shan4
慈祥	ci2xiang2
磁带	ci2dai4
雌雄	ci2xiong2
次品	ci4pin3
次序	ci4xu4
伺候	ci4hou5
刺	ci4
从容	cong2rong2
丛	cong2
凑合	cou4he5
粗鲁	cu1lu3
窜	cuan4
摧残	cui1can2
脆弱	cui4ruo4
搓	cuo1
磋商	cuo1shang1
挫折	cuo4zhe2
搭	da1
搭档	da1dang4
搭配	da1pei4
达成	da2//cheng2
答辩	da2bian4
答复	da2fu5
打包	da3//bao1
打官司	da3//guan1si5
打击	da3ji1
打架	da3//jia4
打量	da3liang5
打猎	da3//lie4
打仗	da3//zhang4
大不了	da4bu5liao3
大臣	da4chen2
大伙儿	da4huo3r5
大肆	da4si4
大体	da4ti3
大意	da4yi4
大致	da4zhi4
歹徒	dai3tu2
代价	dai4jia4
代理	dai4li3
带领	dai4ling3
怠慢	dai4man4
逮捕	dai4bu3
担保	dan1bao3
胆怯	dan3qie4
诞辰	dan4chen2
诞生	dan4sheng1
淡季	dan4ji4
淡水	dan4shui3
蛋白质	dan4bai2zhi4
当场	dang1chang3
当初	dang1chu1
当代	dang1dai4
当面	dang1//mian4
当前	dang1qian2
当事人	dang1shi4ren2
当务之急	dang1wu4zhi1ji2
当选	dang1xuan3
党	dang3
档案	dang4an4
档次	dang4ci4
导弹	dao3dan4
导航	dao3hang2
导向	dao3xiang4
捣乱	dao3//luan4
倒闭	dao3bi4
盗窃	dao4qie4
稻谷	dao4gu3
得不偿失	de2bu4chang2shi1
得力	de2//li4
得天独厚	de2tian1-du2hou4
得罪	de2zui5
灯笼	deng1long5
登陆	deng1//lu4
登录	deng1lu4
蹬	deng1
等候	deng3hou4
等级	deng3ji2
瞪	deng4
堤坝	di1ba4
敌视	di2shi4
抵达	di3da2
抵抗	di3kang4
抵制	di3zhi4
地步	di4bu4
地势	di4shi4
地质	di4zhi4
递增	di4zeng1
颠簸	dian1bo3
颠倒	dian1dao3
典礼	dian3li3
典型	dian3xing2
点缀	dian3zhui4
电源	dian4yuan2
垫	dian4
惦记	dian4ji5
奠定	dian4ding4
叼	diao1
雕刻	diao1ke4
雕塑	diao1su4
吊	diao4
调动	diao4dong4
跌	die1
丁	ding1
叮嘱	ding1zhu3
盯	ding1
定期	ding4qi1
定义	ding4yi4
丢人	diu1//ren2
丢三落四	diu1san1-la4si4
东道主	dong1dao4zhu3
东张西望	dong1zhang1-xi1wang4
董事长	dong3shi4zhang3
动荡	dong4dang4
动机	dong4ji1
动静	dong4jing5
动力	dong4li4
动脉	dong4mai4
动身	dong4//shen1
动手	dong4//shou3
动态	dong4tai4
动员	dong4yuan2
冻结	dong4jie2
栋	dong4
兜	dou1
陡峭	dou3qiao4
斗争	dou4zheng1
督促	du1cu4
毒品	du2pin3
独裁	du2cai2
堵塞	du3se4
赌博	du3bo2
杜绝	du4jue2
端	duan1
端午节	Duan1wu3jie2
端正	duan1zheng4
短促	duan3cu4
断定	duan4ding4
断绝	duan4jue2
堆积	dui1ji1
队伍	dui4wu5
对策	dui4ce4
对称	dui4chen4
对付	dui4fu5
对抗	dui4kang4
对立	dui4li4
对联	dui4lian2
对应	dui4ying4
对照	dui4zhao4
兑现	dui4xian4
顿时	dun4shi2
多元化	duo1yuan2hua4
哆嗦	duo1suo5
堕落	duo4luo4
额外	e2wai4
恶心	e3xin5
恶化	e4hua4
遏制	e4zhi4
恩怨	en1yuan4
而已	er2yi3
二氧化碳	er4yang3hua4tan4
发布	fa1bu4
发财	fa1cai2
发呆	fa1//dai1
发动	fa1dong4
发觉	fa1jue2
发射	fa1she4
发誓	fa1//shi4
发行	fa1xing2
发炎	fa1//yan2
发扬	fa1yang2
发育	fa1yu4
法人	fa3ren2
番	fan1
凡是	fan2shi4
繁华	fan2hua2
繁忙	fan2mang2
繁体字	fan2ti3zi4
繁殖	fan2zhi2
反驳	fan3bo2
反常	fan3chang2
反感	fan3gan3
反抗	fan3kang4
反馈	fan3kui4
反面	fan3mian4
反射	fan3she4
反思	fan3si1
反问	fan3wen4
反之	fan3zhi1
泛滥	fan4lan4
范畴	fan4chou2
贩卖	fan4mai4
方位	fang1wei4
方言	fang1yan2
方圆	fang1yuan2
方针	fang1zhen1
防守	fang2shou3
防御	fang2yu4
防止	fang2zhi3
防治	fang2zhi4
访问	fang3wen4
纺织	fang3zhi1
放大	fang4//da4
放射	fang4she4
飞禽走兽	fei1qin2zou3shou4
飞翔	fei1xiang2
飞跃	fei1yue4
非法	fei1fa3
肥沃	fei2wo4
诽谤	fei3bang4
肺	fei4
废除	fei4chu2
废寝忘食	fei4qin3-wang4shi2
废墟	fei4xu1
沸腾	fei4teng2
分辨	fen1bian4
分寸	fen1cun5
分红	fen1//hong2
分解	fen1jie3
分裂	fen1lie4
分泌	fen1mi4
分明	fen1ming2
分歧	fen1qi2
分散	fen1san4
吩咐	fen1fu4
坟墓	fen2mu4
粉末	fen3mo4
粉色	fen3se4
粉碎	fen3sui4
分量	fen4liang5
愤怒	fen4nu4
丰满	feng1man3
丰盛	feng1sheng4
丰收	feng1shou1
风暴	feng1bao4
风度	feng1du4
风光	feng1guang1
风气	feng1qi4
风趣	feng1qu4
风土人情	feng1tu3ren2qing2
风味	feng1wei4
封闭	feng1bi4
封建	feng1jian4
封锁	feng1suo3
锋利	feng1li4
逢	feng2
奉献	feng4xian4
否决	fou3jue2
夫妇	fu1fu4
夫人	fu1ren5
敷衍	fu1yan3
服从	fu2cong2
服气	fu2//qi4
俘虏	fu2lu3
符号	fu2hao4
幅度	fu2du4
辐射	fu2she4
福利	fu2li4
福气	fu2qi5
抚摸	fu3mo1
抚养	fu3yang3
俯视	fu3shi4
辅助	fu3zhu4
腐败	fu3bai4
腐烂	fu3lan4
腐蚀	fu3shi2
腐朽	fu3xiu3
负担	fu4dan1
附和	fu4he4
附件	fu4jian4
附属	fu4shu3
复活	fu4huo2
复兴	fu4xing1
副	fu4
赋予	fu4yu3
富裕	fu4yu4
腹泻	fu4xie4
覆盖	fu4gai4
改良	gai3liang2
钙	gai4
盖章	gai4//zhang1
干旱	gan1han4
干扰	gan1rao3
干涉	gan1she4
干预	gan1yu4
尴尬	gan1ga4
感慨	gan3kai3
感染	gan3ran3
干劲	gan4jin4
纲领	gang1ling3
岗位	gang3wei4
港口	gang3kou3
港湾	gang3wan1
杠杆	gang4gan3
高超	gao1chao1
高潮	gao1chao2
高峰	gao1feng1
高明	gao1ming2
高尚	gao1shang4
高涨	gao1zhang3
稿件	gao3jian4
告辞	gao4ci2
告诫	gao4jie4
疙瘩	ge1da5
鸽子	ge1zi5
搁	ge1
割	ge1
歌颂	ge1song4
革命	ge2ming4
格局	ge2ju2
格式	ge2shi5
隔阂	ge2he2
隔离	ge2li2
个体	ge4ti3
各抒己见	ge4shu1-ji3jian4
根深蒂固	gen1shen1-di4gu4
根源	gen1yuan2
跟前	gen1qian5
跟随	gen1sui2
跟踪	gen1zong1
更新	geng1xin1
更正	geng1zheng4
耕地	geng1di4
工艺品	gong1yi4pin3
公安局	gong1an1ju2
公道	gong1dao4
公告	gong1gao4
公关	gong1guan1
公民	gong1min2
公然	gong1ran2
公认	gong1ren4
公式	gong1shi4
公务	gong1wu4
公正	gong1zheng4
公证	gong1zheng4
功劳	gong1lao2
功效	gong1xiao4
攻击	gong1ji1
攻克	gong1ke4
供不应求	gong1bu4ying4qiu2
供给	gong1ji3
宫殿	gong1dian4
恭敬	gong1jing4
巩固	gong3gu4
共和国	gong4he2guo2
共计	gong4ji4
共鸣	gong4ming2
勾结	gou1jie2
钩子	gou1zi5
构思	gou4si1
孤独	gu1du2
孤立	gu1li4
姑且	gu1qie3
辜负	gu1fu4
古董	gu3dong3
古怪	gu3guai4
股东	gu3dong1
股份	gu3fen4
骨干	gu3gan4
鼓动	gu3dong4
固然	gu4ran2
固体	gu4ti3
固有	gu4you3
固执	gu4zhi5
故乡	gu4xiang1
故障	gu4zhang4
顾虑	gu4lü4
顾问	gu4wen4
雇佣	gu4yong1
拐杖	guai3zhang4
关怀	guan1huai2
关照	guan1zhao4
观光	guan1guang1
官方	guan1fang1
管辖	guan3xia2
贯彻	guan4che4
惯例	guan4li4
灌溉	guan4gai4
罐	guan4
光彩	guang1cai3
光辉	guang1hui1
光芒	guang1mang2
光荣	guang1rong2
广阔	guang3kuo4
归根到底	gui1gen1dao4di3
归还	gui1huan2
规范	gui1fan4
规格	gui1ge2
规划	gui1hua4
规章	gui1zhang1
轨道	gui3dao4
贵族	gui4zu2
跪	gui4
棍棒	gun4bang4
国防	guo2fang2
国务院	guo2wu4yuan4
果断	guo3duan4
过度	guo4du4
过渡	guo4du4
过奖	guo4jiang3
过滤	guo4lü4
过失	guo4shi1
过问	guo4wen4
过瘾	guo4//yin3
过于	guo4yu2
嗨	hai1
海拔	hai3ba2
海滨	hai3bin1
含糊	han2hu5
含义	han2yi4
寒暄	han2xuan1
罕见	han3jian4
捍卫	han4wei4
行列	hang2lie4
航空	hang2kong1
航天	hang2tian1
航行	hang2xing2
毫米	hao2mi3
毫无	hao2wu2
豪迈	hao2mai4
号召	hao4zhao4
耗费	hao4fei4
呵	he1
合并	he2bing4
合成	he2cheng2
合伙	he2huo3
合算	he2suan4
和蔼	he2ai3
和解	he2jie3
和睦	he2mu4
和气	he2qi5
和谐	he2xie2
嘿	hei1
痕迹	hen2ji4
狠心	hen3xin1
恨不得	hen4bu5de5
横	heng2
哼	heng1
轰动	hong1dong4
烘	hong1
宏观	hong2guan1
宏伟	hong2wei3
洪水	hong2shui3
哄	hong3
喉咙	hou2long5
吼	hou3
后代	hou4dai4
后顾之忧	hou4gu4zhi1you1
后勤	hou4qin2
候选	hou4xuan3
呼唤	hu1huan4
呼啸	hu1xiao4
呼吁	hu1yu4
忽略	hu1lüe4
胡乱	hu2luan4
胡须	hu2xu1
湖泊	hu2po1
花瓣	hua1ban4
花蕾	hua1lei3
华丽	hua2li4
华侨	hua2qiao2
化肥	hua4fei2
化石	hua4shi2
化验	hua4yan4
化妆	hua4//zhuang1
划分	hua4fen1
画蛇添足	hua4she2-tian1zu2
话筒	hua4tong3
欢乐	huan1le4
还原	huan2//yuan2
环节	huan2jie2
缓和	huan3he2
患者	huan4zhe3
荒凉	huang1liang2
荒谬	huang1miu4
荒唐	huang1tang5
皇帝	huang2di4
皇后	huang2hou4
黄昏	huang2hun1
恍然大悟	huang3ran2-da4wu4
晃	huang4
挥霍	hui1huo4
辉煌	hui1huang2
回报	hui2bao4
回避	hui2bi4
回顾	hui2gu4
回收	hui2shou1
悔恨	hui3hen4
毁灭	hui3mie4
汇报	hui4bao4
会晤	hui4wu4
贿赂	hui4lu4
昏迷	hun1mi2
荤	hun1
浑身	hun2shen1
混合	hun4he2
混乱	hun4luan4
混淆	hun4xiao2
混浊	hun4zhuo2
活该	huo2gai1
活力	huo2li4
火箭	huo3jian4
火焰	huo3yan4
火药	huo3yao4
货币	huo4bi4
讥笑	ji1xiao4
饥饿	ji1e4
机动	ji1dong4
机构	ji1gou4
机灵	ji1ling5
机密	ji1mi4
机械	ji1xie4
机遇	ji1yu4
机智	ji1zhi4
基地	ji1di4
基金	ji1jin1
基因	ji1yin1
激发	ji1fa1
激励	ji1li4
激情	ji1qing2
及早	ji2zao3
吉祥	ji2xiang2
级别	ji2bie2
极端	ji2duan1
极限	ji2xian4
即便	ji2bian4
即将	ji2jiang1
急功近利	ji2gong1-jin4li4
急剧	ji2ju4
急切	ji2qie4
急于求成	ji2yu2-qiu2cheng2
急躁	ji2zao4
疾病	ji2bing4
集团	ji2tuan2
嫉妒	ji2du4
籍贯	ji2guan4
给予	ji3yu3
计较	ji4jiao4
记性	ji4xing5
记载	ji4zai3
纪要	ji4yao4
技巧	ji4qiao3
忌讳	ji4hui5
季度	ji4du4
季军	ji4jun1
迹象	ji4xiang4
继承	ji4cheng2
寄托	ji4tuo1
寂静	ji4jing4
加工	jia1//gong1
加剧	jia1ju4
夹杂	jia1za2
佳肴	jia1yao2
家常	jia1chang2
家伙	jia1huo5
家属	jia1shu3
家喻户晓	jia1yu4-hu4xiao3
尖端	jian1duan1
尖锐	jian1rui4
坚定	jian1ding4
坚固	jian1gu4
坚韧	jian1ren4
坚实	jian1shi2
坚硬	jian1ying4
艰难	jian1nan2
监督	jian1du1
监视	jian1shi4
监狱	jian1yu4
煎	jian1
拣	jian3
检讨	jian3tao3
检验	jian3yan4
剪彩	jian3//cai3
简化	jian3hua4
简陋	jian3lou4
简体字	jian3ti3zi4
简要	jian3yao4
见多识广	jian4duo1-shi2guang3
见解	jian4jie3
见闻	jian4wen2
见义勇为	jian4yi4-yong3wei2
间谍	jian4die2
间隔	jian4ge2
间接	jian4jie1
剑	jian4
健全	jian4quan2
舰艇	jian4ting3
践踏	jian4ta4
溅	jian4
鉴别	jian4bie2
鉴定	jian4ding4
鉴于	jian4yu2
将近	jiang1jin4
将就	jiang1jiu5
将军	jiang1jun1
僵硬	jiang1ying4
奖励	jiang3li4
奖赏	jiang3shang3
桨	jiang3
降临	jiang4lin2
交叉	jiao1cha1
交代	jiao1dai4
交涉	jiao1she4
交易	jiao1yi4
娇气	jiao1qi5
焦点	jiao1dian3
焦急	jiao1ji2
角落	jiao3luo4
侥幸	jiao3xing4
搅拌	jiao3ban4
缴纳	jiao3na4
较量	jiao4liang4
教养	jiao4yang3
阶层	jie1ceng2
皆	jie1
接连	jie1lian2
揭露	jie1lu4
节制	jie2zhi4
节奏	jie2zou4
杰出	jie2chu1
结晶	jie2jing1
结局	jie2ju2
结算	jie2//suan4
截止	jie2zhi3
截至	jie2zhi4
竭尽全力	jie2jin4-quan2li4
解除	jie3chu2
解放	jie3fang4
解雇	jie3gu4
解剖	jie3pou1
解散	jie3san4
解体	jie3//ti3
戒备	jie4bei4
界限	jie4xian4
借鉴	jie4jian4
借助	jie4zhu4
金融	jin1rong2
津津有味	jin1jin1-you3wei4
紧迫	jin3po4
锦上添花	jin3shang4-tian1hua1
进而	jin4er2
进攻	jin4gong1
进化	jin4hua4
进展	jin4zhan3
近来	jin4lai2
晋升	jin4sheng1
浸泡	jin4pao4
茎	jing1
经费	jing1fei4
经纬	jing1wei3
惊动	jing1dong4
惊奇	jing1qi2
惊讶	jing1ya4
兢兢业业	jing1jing1-ye4ye4
精打细算	jing1da3-xi4suan4
精华	jing1hua2
精简	jing1jian3
精密	jing1mi4
精确	jing1que4
精通	jing1tong1
精心	jing1xin1
精益求精	jing1yi4qiu2jing1
精致	jing1zhi4
井	jing3
颈椎	jing3zhui1
警告	jing3gao4
警惕	jing3ti4
竞赛	jing4sai4
竞选	jing4xuan3
敬礼	jing4//li3
敬业	jing4ye4
境界	jing4jie4
镜头	jing4tou2
纠纷	jiu1fen1
纠正	jiu1zheng4
酒精	jiu3jing1
救济	jiu4ji4
就近	jiu4jin4
就业	jiu4//ye4
就职	jiu4//zhi2
拘留	ju1liu2
拘束	ju1shu4
居民	ju1min2
居住	ju1zhu4
鞠躬	ju1gong1
局部	ju2bu4
局面	ju2mian4
局势	ju2shi4
局限	ju2xian4
咀嚼	ju3jue2
沮丧	ju3sang4
举动	ju3dong4
举世瞩目	ju3shi4-zhu3mu4
举足轻重	ju3zu2-qing1zhong4
剧本	ju4ben3
剧烈	ju4lie4
据悉	ju4xi1
聚精会神	ju4jing1-hui4shen2
卷	juan4
决策	jue2ce4
觉悟	jue2wu4
觉醒	jue2xing3
绝望	jue2//wang4
倔强	jue2jiang4
军队	jun1dui4
君子	jun1zi3
卡通	ka3tong1
开采	kai1cai3
开除	kai1chu2
开阔	kai1kuo4
开朗	kai1lang3
开明	kai1ming2
开辟	kai1pi4
开拓	kai1tuo4
开展	kai1zhan3
开支	kai1zhi1
刊登	kan1deng1
刊物	kan1wu4
勘探	kan1tan4
侃侃而谈	kan3kan3er2tan2
砍伐	kan3fa2
看待	kan4dai4
慷慨	kang1kai3
扛	kang2
抗议	kang4yi4
考察	kao3cha2
考古	kao3gu3
考核	kao3he2
考验	kao3yan4
靠拢	kao4long3
科目	ke1mu4
磕	ke1
可观	ke3guan1
可口	ke3kou3
可恶	ke3wu4
可行	ke3xing2
渴望	ke3wang4
克制	ke4zhi4
刻不容缓	ke4bu4rong2huan3
客户	ke4hu4
课题	ke4ti2
恳切	ken3qie4
啃	ken3
坑	keng1
空洞	kong1dong4
空前绝后	kong1qian2-jue2hou4
空想	kong1xiang3
空虚	kong1xu1
孔	kong3
恐怖	kong3bu4
恐吓	kong3he4
恐惧	kong3ju4
空白	kong4bai2
空隙	kong4xi4
口气	kou3qi4
口腔	kou3qiang1
口头	kou3tou2
口音	kou3yin1
扣	kou4
枯萎	ku1wei3
枯燥	ku1zao4
哭泣	ku1qi4
苦尽甘来	ku3jin4-gan1lai2
苦涩	ku3se4
挎	kua4
跨	kua4
快活	kuai4huo5
宽敞	kuan1chang5
宽容	kuan1rong2
款待	kuan3dai4
款式	kuan3shi4
筐	kuang1
旷课	kuang4//ke4
况且	kuang4qie3
矿产	kuang4chan3
框架	kuang4jia4
亏待	kui1dai4
亏损	kui1sun3
捆绑	kun3bang3
扩充	kuo4chong1
扩散	kuo4san4
扩张	kuo4zhang1
喇叭	la3ba5
蜡烛	la4zhu2
啦	la5
来历	lai2li4
来源	lai2yuan2
栏目	lan2mu4
懒惰	lan3duo4
狼狈	lang2bei4
狼吞虎咽	lang2tun1-hu3yan4
捞	lao1
牢固	lao2gu4
牢骚	lao2sao5
唠叨	lao2dao5
乐趣	le4qu4
乐意	le4yi4
雷达	lei2da2
类似	lei4si4
冷酷	leng3ku4
冷落	leng3luo4
冷却	leng3que4
愣	leng4
黎明	li2ming2
礼节	li3jie2
礼尚往来	li3shang4-wang3lai2
里程碑	li3cheng2bei1
理睬	li3cai3
理所当然	li3suo3dang1ran2
理直气壮	li3zhi2-qi4zhuang4
理智	li3zhi4
力求	li4qiu2
力所能及	li4suo3neng2ji2
力争	li4zheng1
历代	li4dai4
历来	li4lai2
立场	li4chang3
立方	li4fang1
立交桥	li4jiao1qiao2
立体	li4ti3
立足	li4//zu2
利害	li4hai4
例外	li4wai4
粒	li4
连年	lian2nian2
连锁	lian2suo3
连同	lian2tong2
联欢	lian2huan1
联络	lian2luo4
联盟	lian2meng2
联想	lian2xiang3
廉洁	lian2jie2
良心	liang2xin1
谅解	liang4jie3
晾	liang4
辽阔	liao2kuo4
列举	lie4ju3
临床	lin2chuang2
淋	lin2
吝啬	lin4se4
伶俐	ling2li5
灵感	ling2gan3
灵魂	ling2hun2
灵敏	ling2min3
凌晨	ling2chen2
零星	ling2xing1
领会	ling3hui4
领事馆	ling3shi4guan3
领土	ling3tu3
领悟	ling3wu4
领先	ling3//xian1
领袖	ling3xiu4
溜	liu1
留恋	liu2lian4
留念	liu2nian4
留神	liu2//shen2
流浪	liu2lang4
流露	liu2lu4
流氓	liu2mang2
流通	liu2tong1
聋哑	long2ya3
隆重	long2zhong4
垄断	long3duan4
笼罩	long3zhao4
搂	lou3
炉灶	lu2zao4
屡次	lü3ci4
履行	lü3xing2
掠夺	lüe4duo2
轮船	lun2chuan2
轮廓	lun2kuo4
轮胎	lun2tai1
论坛	lun4tan2
论证	lun4zheng4
啰唆	luo1suo5
络绎不绝	luo4yi4-bu4jue2
落成	luo4cheng2
落实	luo4shi2
麻痹	ma2bi4
麻木	ma2mu4
麻醉	ma2zui4
码头	ma3tou5
蚂蚁	ma3yi3
嘛	ma5
埋伏	mai2fu5
埋没	mai2mo4
埋葬	mai2zang4
迈	mai4
脉搏	mai4bo2
埋怨	man2yuan4
蔓延	man4yan2
漫长	man4chang2
漫画	man4hua4
慢性	man4xing4
忙碌	mang2lu4
盲目	mang2mu4
茫茫	mang2mang2
茫然	mang2ran2
茂盛	mao4sheng4
冒充	mao4chong1
冒犯	mao4fan4
枚	mei2
媒介	mei2jie4
美观	mei3guan1
美满	mei3man3
美妙	mei3miao4
萌芽	meng2ya2
猛烈	meng3lie4
眯	mi1
弥补	mi2bu3
弥漫	mi2man4
迷惑	mi2huo5
迷人	mi2ren2
迷信	mi2xin4
谜语	mi2yu3
密度	mi4du4
密封	mi4feng1
棉花	mian2hua5
免得	mian3de5
免疫	mian3yi4
勉励	mian3li4
勉强	mian3qiang3
面貌	mian4mao4
面子	mian4zi5
描绘	miao2hui4
瞄准	miao2//zhun3
渺小	miao3xiao3
藐视	miao3shi4
灭亡	mie4wang2
蔑视	mie4shi4
民间	min2jian1
民主	min2zhu3
敏捷	min3jie2
敏锐	min3rui4
名次	ming2ci4
名额	ming2e2
名副其实	ming2fu4qi2shi2
名誉	ming2yu4
明明	ming2ming2
明智	ming2zhi4
命名	ming4//ming2
摸索	mo1suo5
模范	mo2fan4
模式	mo2shi4
模型	mo2xing2
膜	mo2
摩擦	mo2ca1
磨合	mo2he2
魔鬼	mo2gui3
魔术	mo2shu4
抹杀	mo3sha1
莫名其妙	mo4ming2-qi2miao4
墨水儿	mo4shui3r5
默默	mo4mo4
谋求	mou2qiu2
模样	mu2yang4
母语	mu3yu3
目睹	mu4du3
目光	mu4guang1
沐浴	mu4yu4
拿手	na2shou3
纳闷儿	na4men4r5
耐用	nai4yong4
南辕北辙	nan2yuan2-bei3zhe2
难得	nan2de2
难堪	nan2kan1
难能可贵	nan2neng2-ke3gui4
恼火	nao3huo3
内涵	nei4han2
内幕	nei4mu4
内在	nei4zai4
能量	neng2liang4
拟定	ni3ding4
逆行	ni4xing2
年度	nian2du4
捏	nie1
凝固	ning2gu4
凝聚	ning2ju4
凝视	ning2shi4
拧	ning2
宁肯	ning4ken3
宁愿	ning4yuan4
扭转	niu3zhuan3
纽扣儿	niu3kou4r5
农历	nong2li4
浓厚	nong2hou4
奴隶	nu2li4
虐待	nüe4dai4
挪	nuo2
哦	o4
殴打	ou1da3
呕吐	ou3tu4
偶像	ou3xiang4
趴	pa1
排斥	pai2chi4
排除	pai2chu2
排放	pai2fang4
排练	pai2lian4
徘徊	pai2huai2
派别	pai4bie2
派遣	pai4qian3
攀登	pan1deng1
盘旋	pan2xuan2
判决	pan4jue2
畔	pan4
庞大	pang2da4
抛弃	pao1qi4
泡沫	pao4mo4
培育	pei2yu4
配备	pei4bei4
配偶	pei4ou3
配套	pei4//tao4
盆地	pen2di4
烹饪	peng1ren4
捧	peng3
批发	pi1fa1
批判	pi1pan4
劈	pi1
皮革	pi2ge2
疲惫	pi2bei4
疲倦	pi2juan4
屁股	pi4gu5
譬如	pi4ru2
偏差	pian1cha1
偏见	pian1jian4
偏僻	pian1pi4
偏偏	pian1pian1
片断	pian4duan4
片刻	pian4ke4
漂浮	piao1fu2
飘扬	piao1yang2
撇	pie3
拼搏	pin1bo2
拼命	pin1//ming4
贫乏	pin2fa2
贫困	pin2kun4
频繁	pin2fan2
频率	pin2lü4
品尝	pin3chang2
品德	pin3de2
品质	pin3zhi4
品种	pin3zhong3
平凡	ping2fan2
平面	ping2mian4
平坦	ping2tan3
平行	ping2xing2
平庸	ping2yong1
平原	ping2yuan2
评估	ping2gu1
评论	ping2lun4
屏幕	ping2mu4
屏障	ping2zhang4
坡	po1
泼	po1
颇	po1
迫不及待	po4bu4ji2dai4
迫害	po4hai4
破例	po4//li4
魄力	po4li4
扑	pu1
铺	pu4
朴实	pu3shi2
朴素	pu3su4
普及	pu3ji2
瀑布	pu4bu4
凄凉	qi1liang2
期望	qi1wang4
期限	qi1xian4
欺负	qi1fu5
欺骗	qi1pian4
齐全	qi2quan2
齐心协力	qi2xin1-xie2li4
奇妙	qi2miao4
歧视	qi2shi4
旗袍	qi2pao2
旗帜	qi2zhi4
乞丐	qi3gai4
岂有此理	qi3you3-ci3li3
企图	qi3tu2
启程	qi3cheng2
启蒙	qi3//meng2
启示	qi3shi4
启事	qi3shi4
起草	qi3//cao3
起初	qi3chu1
起伏	qi3fu2
起哄	qi3//hong4
起码	qi3ma3
起源	qi3yuan2
气概	qi4gai4
气功	qi4gong1
气魄	qi4po4
气色	qi4se4
气势	qi4shi4
气味	qi4wei4
气象	qi4xiang4
气压	qi4ya1
气质	qi4zhi4
迄今为止	qi4jin1wei2zhi3
器材	qi4cai2
器官	qi4guan1
掐	qia1
洽谈	qia4tan2
恰当	qia4dang4
恰到好处	qia4dao4-hao3chu4
恰巧	qia4qiao3
千方百计	qian1fang1-bai3ji4
迁就	qian1jiu4
迁徙	qian1xi3
牵	qian1
牵扯	qian1che3
牵制	qian1zhi4
谦逊	qian1xun4
签署	qian1shu3
前景	qian2jing3
前提	qian2ti2
潜力	qian2li4
潜水	qian2shui3
潜移默化	qian2yi2-mo4hua4
谴责	qian3ze2
强制	qiang2zhi4
抢劫	qiang3jie2
抢救	qiang3jiu4
强迫	qiang3po4
桥梁	qiao2liang2
窍门	qiao4men2
翘	qiao4
切实	qie4shi2
锲而不舍	qie4er2bu4she3
钦佩	qin1pei4
侵犯	qin1fan4
侵略	qin1lüe4
亲密	qin1mi4
亲热	qin1re4
勤俭	qin2jian3
勤劳	qin2lao2
倾听	qing1ting1
倾向	qing1xiang4
倾斜	qing1xie2
清澈	qing1che4
清晨	qing1chen2
清除	qing1chu2
清洁	qing1jie2
清理	qing1li3
清晰	qing1xi1
清醒	qing1xing3
清真	qing1zhen1
情报	qing2bao4
情节	qing2jie2
情理	qing2li3
情形	qing2xing5
晴朗	qing2lang3
请柬	qing3jian3
请教	qing3jiao4
请示	qing3shi4
请帖	qing3tie3
丘陵	qiu1ling2
区分	qu1fen1
区域	qu1yu4
曲折	qu1zhe2
驱逐	qu1zhu2
屈服	qu1fu2
渠道	qu2dao4
曲子	qu3zi5
取缔	qu3di4
趣味	qu4wei4
圈套	quan1tao4
权衡	quan2heng2
权威	quan2wei1
全局	quan2ju2
全力以赴	quan2li4yi3fu4
拳头	quan2tou5
犬	quan3
缺口	que1kou3
缺席	que1//xi2
缺陷	que1xian4
瘸	que2
确保	que4bao3
确立	que4li4
确切	que4qie4
确信	que4xin4
群众	qun2zhong4
染	ran3
嚷	rang3
让步	rang4//bu4
饶恕	rao2shu4
扰乱	rao3luan4
惹祸	re3//huo4
热泪盈眶	re4lei4ying2kuang4
热门	re4men2
人道	ren2dao4
人格	ren2ge2
人工	ren2gong1
人家	ren2jia1
人间	ren2jian1
人士	ren2shi4
人为	ren2wei2
人性	ren2xing4
人质	ren2zhi4
仁慈	ren2ci2
忍耐	ren3nai4
